sample,total_count,population,count,percentage
sample01393,97201,nk_cell,16314,16.78377794
sample01394,89356,b_cell,7634,8.54335467
sample01394,89356,cd4_t_cell,27063,30.28671830
sample01394,89356,cd8_t_cell,25404,28.43009983
sample01394,89356,monocyte,8992,10.06311831
sample01394,89356,nk_cell,20263,22.67670889
sample01395,102167,b_cell,5967,5.84043771
sample01395,102167,cd4_t_cell,35166,34.42011608
sample01395,102167,cd8_t_cell,22873,22.38785518
sample01395,102167,monocyte,15778,15.44334276
sample01395,102167,nk_cell,22383,21.90824826
sample01396,97473,b_cell,14852,15.23704000
sample01396,97473,cd4_t_cell,31797,32.62134129
sample01396,97473,cd8_t_cell,22446,23.02791542
sample01396,97473,monocyte,18713,19.19813692
sample01396,97473,nk_cell,9665,9.91556636
sample01397,92581,b_cell,5435,5.87053499
sample01397,92581,cd4_t_cell,25466,27.50672384
sample01397,92581,cd8_t_cell,25590,27.64066061
sample01397,92581,monocyte,24700,26.67934025
sample01397,92581,nk_cell,11390,12.30274030
sample01398,102352,b_cell,8720,8.51961857
sample01398,102352,cd4_t_cell,34372,33.58214788
sample01398,102352,cd8_t_cell,24500,23.93700172
sample01398,102352,monocyte,21693,21.19450524
sample01398,102352,nk_cell,13067,12.76672659
sample01399,107518,b_cell,10154,9.44400007
sample01399,107518,cd4_t_cell,28015,26.05610223
sample01399,107518,cd8_t_cell,38177,35.50754292
sample01399,107518,monocyte,21649,20.13523317
sample01399,107518,nk_cell,9523,8.85712160
sample01400,98610,b_cell,7749,7.85822939
sample01400,98610,cd4_t_cell,25628,25.98925058
sample01400,98610,cd8_t_cell,22000,22.31011054
sample01400,98610,monocyte,26195,26.56424298
sample01400,98610,nk_cell,17038,17.27816651
sample01401,96273,b_cell,7870,8.17466995
sample01401,96273,cd4_t_cell,31556,32.77762197
sample01401,96273,cd8_t_cell,19596,20.35461656
sample01401,96273,monocyte,22302,23.16537347
sample01401,96273,nk_cell,14949,15.52771805
sample01402,106392,b_cell,10088,9.48191593
sample01402,106392,cd4_t_cell,35757,33.60872998
sample01402,106392,cd8_t_cell,27955,26.27547184
sample01402,106392,monocyte,19429,18.26171141
sample01402,106392,nk_cell,13163,12.37217084
sample01403,105955,b_cell,10260,9.68335614
sample01403,105955,cd4_t_cell,34162,32.24198952
sample01403,105955,cd8_t_cell,31616,29.83908263
sample01403,105955,monocyte,15564,14.68925487
sample01403,105955,nk_cell,14353,13.54631683
sample01404,93997,b_cell,10419,11.08439631
sample01404,93997,cd4_t_cell,29992,31.90740130
sample01404,93997,cd8_t_cell,18681,19.87403853
sample01404,93997,monocyte,18958,20.16872879
sample01404,93997,nk_cell,15947,16.96543507
sample01405,92777,b_cell,8759,9.44091747
sample01405,92777,cd4_t_cell,28422,30.63474784
sample01405,92777,cd8_t_cell,21569,23.24821885
sample01405,92777,monocyte,18488,19.92735268
sample01405,92777,nk_cell,15539,16.74876316
sample01406,102368,b_cell,10769,10.51988903
sample01406,102368,cd4_t_cell,32818,32.05884651
sample01406,102368,cd8_t_cell,23281,22.74245858
sample01406,102368,monocyte,20777,20.29638168
sample01406,102368,nk_cell,14723,14.38242420
sample01407,106492,b_cell,7575,7.11321038
sample01407,106492,cd4_t_cell,29849,28.02933554
sample01407,106492,cd8_t_cell,25196,23.65999324
sample01407,106492,monocyte,24230,22.75288285
sample01407,106492,nk_cell,19642,18.44457800
sample01408,101116,b_cell,9550,9.44459828
sample01408,101116,cd4_t_cell,31790,31.43913921
sample01408,101116,cd8_t_cell,31632,31.28288303
sample01408,101116,monocyte,18042,17.84287353
sample01408,101116,nk_cell,10102,9.99050595
sample01409,101505,b_cell,18407,18.13408206
sample01409,101505,cd4_t_cell,28448,28.02620561
sample01409,101505,cd8_t_cell,22573,22.23831338
sample01409,101505,monocyte,20349,20.04728831
sample01409,101505,nk_cell,11728,11.55411063
sample01410,104517,b_cell,5258,5.03076055
sample01410,104517,cd4_t_cell,34949,33.43857937
sample01410,104517,cd8_t_cell,24120,23.07758546
sample01410,104517,monocyte,27072,25.90200637
sample01410,104517,nk_cell,13118,12.55106825
sample01411,94708,b_cell,11566,12.21227351
sample01411,94708,cd4_t_cell,33987,35.88609199
sample01411,94708,cd8_t_cell,16227,17.13371626
sample01411,94708,monocyte,20829,21.99286227
sample01411,94708,nk_cell,12099,12.77505596
sample01412,99552,b_cell,12686,12.74308904
sample01412,99552,cd4_t_cell,22923,23.02615718
sample01412,99552,cd8_t_cell,23264,23.36869174
sample01412,99552,monocyte,21544,21.64095146
sample01412,99552,nk_cell,19135,19.22111058
sample01413,89999,b_cell,11076,12.30680341
sample01413,89999,cd4_t_cell,26043,28.93698819
sample01413,89999,cd8_t_cell,21811,24.23471372
sample01413,89999,monocyte,16605,18.45020500
sample01413,89999,nk_cell,14464,16.07128968
sample01414,91947,b_cell,7544,8.20472664
sample01414,91947,cd4_t_cell,29617,32.21094761
sample01414,91947,cd8_t_cell,16809,18.28118373
sample01414,91947,monocyte,24477,26.62077066
sample01414,91947,nk_cell,13500,14.68237137
sample01415,89404,b_cell,16692,18.67030558
sample01415,89404,cd4_t_cell,23560,26.35228849
sample01415,89404,cd8_t_cell,19310,21.59858619
sample01415,89404,monocyte,16433,18.38060937
sample01415,89404,nk_cell,13409,14.99821037
sample01416,88105,b_cell,8001,9.08120992
sample01416,88105,cd4_t_cell,28730,32.60881902
sample01416,88105,cd8_t_cell,17715,20.10669088
sample01416,88105,monocyte,18989,21.55269281
sample01416,88105,nk_cell,14670,16.65058737
sample01417,102571,b_cell,14181,13.82554523
sample01417,102571,cd4_t_cell,36096,35.19123339
sample01417,102571,cd8_t_cell,26645,25.97712804
sample01417,102571,monocyte,13045,12.71801971
sample01417,102571,nk_cell,12604,12.28807363
sample01418,88318,b_cell,10860,12.29647410
sample01418,88318,cd4_t_cell,28582,32.36259879
sample01418,88318,cd8_t_cell,22093,25.01528567
sample01418,88318,monocyte,13860,15.69329016
sample01418,88318,nk_cell,12923,14.63235128
sample01419,98213,b_cell,6422,6.53884924
sample01419,98213,cd4_t_cell,30335,30.88694979
sample01419,98213,cd8_t_cell,29627,30.16606763
sample01419,98213,monocyte,11079,11.28058404
sample01419,98213,nk_cell,20750,21.12754931
sample01420,99012,b_cell,8751,8.83832263
sample01420,99012,cd4_t_cell,25946,26.20490446
sample01420,99012,cd8_t_cell,29834,30.13170121
sample01420,99012,monocyte,26963,27.23205268
sample01420,99012,nk_cell,7518,7.59301903
sample01421,92764,b_cell,13139,14.16389979
sample01421,92764,cd4_t_cell,26542,28.61239274
sample01421,92764,cd8_t_cell,25847,27.86317968
sample01421,92764,monocyte,18769,20.23306455
sample01421,92764,nk_cell,8467,9.12746324
sample01422,94401,b_cell,9031,9.56663595
sample01422,94401,cd4_t_cell,25114,26.60353174
sample01422,94401,cd8_t_cell,18782,19.89597568
sample01422,94401,monocyte,23354,24.73914471
sample01422,94401,nk_cell,18120,19.19471192
sample01423,102034,b_cell,16229,15.90548249
sample01423,102034,cd4_t_cell,26635,26.10404375
sample01423,102034,cd8_t_cell,15816,15.50071545
sample01423,102034,monocyte,21979,21.54085893
sample01423,102034,nk_cell,21375,20.94889939
sample01424,99345,b_cell,7469,7.51824450
sample01424,99345,cd4_t_cell,28211,28.39700035
sample01424,99345,cd8_t_cell,21333,21.47365242
sample01424,99345,monocyte,29114,29.30595400
sample01424,99345,nk_cell,13218,13.30514872
sample01425,96145,b_cell,15398,16.01539342
sample01425,96145,cd4_t_cell,27922,29.04155182
sample01425,96145,cd8_t_cell,29581,30.76707057
sample01425,96145,monocyte,13031,13.55348692
sample01425,96145,nk_cell,10213,10.62249727
sample01426,94116,b_cell,9122,9.69229462
sample01426,94116,cd4_t_cell,35130,37.32627821
sample01426,94116,cd8_t_cell,19885,21.12818224
sample01426,94116,monocyte,15038,15.97815462
sample01426,94116,nk_cell,14941,15.87509031
sample01427,101927,b_cell,7435,7.29443621
sample01427,101927,cd4_t_cell,39731,38.97985813
sample01427,101927,cd8_t_cell,22859,22.42683489
sample01427,101927,monocyte,19217,18.85368941
sample01427,101927,nk_cell,12685,12.44518136
sample01428,103063,b_cell,8323,8.07564305
sample01428,103063,cd4_t_cell,29902,29.01332195
sample01428,103063,cd8_t_cell,28721,27.86742090
sample01428,103063,monocyte,19416,18.83896258
sample01428,103063,nk_cell,16701,16.20465152
sample01429,96425,b_cell,11418,11.84132746
sample01429,96425,cd4_t_cell,26754,27.74591652
sample01429,96425,cd8_t_cell,23026,23.87969925
sample01429,96425,monocyte,23473,24.34327197
sample01429,96425,nk_cell,11754,12.18978481
sample01430,97604,b_cell,15700,16.08540634
sample01430,97604,cd4_t_cell,26628,27.28166878
sample01430,97604,cd8_t_cell,24532,25.13421581
sample01430,97604,monocyte,20319,20.81779435
sample01430,97604,nk_cell,10425,10.68091472
sample01431,99852,b_cell,12747,12.76589352
sample01431,99852,cd4_t_cell,20433,20.46328566
sample01431,99852,cd8_t_cell,34083,34.13351761
sample01431,99852,monocyte,16433,16.45735689
sample01431,99852,nk_cell,16156,16.17994632
sample01432,99842,b_cell,4258,4.26473829
sample01432,99842,cd4_t_cell,22547,22.58268064
sample01432,99842,cd8_t_cell,25864,25.90492979
sample01432,99842,monocyte,30828,30.87678532
sample01432,99842,nk_cell,16345,16.37086597
sample01433,98465,b_cell,6015,6.10876961
sample01433,98465,cd4_t_cell,32397,32.90204641
sample01433,98465,cd8_t_cell,22654,23.00715990
sample01433,98465,monocyte,23347,23.71096329
sample01433,98465,nk_cell,14052,14.27106078
sample01434,110984,b_cell,21146,19.05319686
sample01434,110984,cd4_t_cell,28073,25.29463706
sample01434,110984,cd8_t_cell,23959,21.58779644
sample01434,110984,monocyte,23931,21.56256758
sample01434,110984,nk_cell,13875,12.50180206
sample01435,99133,b_cell,11953,12.05753886
sample01435,99133,cd4_t_cell,31336,31.61005921
sample01435,99133,cd8_t_cell,14242,14.36655806
sample01435,99133,monocyte,19719,19.89145895
sample01435,99133,nk_cell,21883,22.07438492
sample01436,106420,b_cell,8925,8.38658147
sample01436,106420,cd4_t_cell,38725,36.38883668
sample01436,106420,cd8_t_cell,21367,20.07799286
sample01436,106420,monocyte,18701,17.57282466
sample01436,106420,nk_cell,18702,17.57376433
sample01437,101651,b_cell,15007,14.76325860
sample01437,101651,cd4_t_cell,27157,26.71592016
sample01437,101651,cd8_t_cell,19969,19.64466656
sample01437,101651,monocyte,24653,24.25258974
sample01437,101651,nk_cell,14865,14.62356494
sample01438,102985,b_cell,15081,14.64388018
sample01438,102985,cd4_t_cell,27957,27.14667185
sample01438,102985,cd8_t_cell,33108,32.14837112
sample01438,102985,monocyte,17483,16.97625868
sample01438,102985,nk_cell,9356,9.08481818
sample01439,107020,b_cell,10777,10.07008036
sample01439,107020,cd4_t_cell,37875,35.39058120
sample01439,107020,cd8_t_cell,27223,25.43730144
sample01439,107020,monocyte,17247,16.11567931
sample01439,107020,nk_cell,13898,12.98635769
sample01440,98080,b_cell,11529,11.75469005
sample01440,98080,cd4_t_cell,35723,36.42230832
sample01440,98080,cd8_t_cell,15453,15.75550571
sample01440,98080,monocyte,22332,22.76916803
sample01440,98080,nk_cell,13043,13.29832790
sample01441,107429,b_cell,6398,5.95556135
sample01441,107429,cd4_t_cell,29766,27.70760223
sample01441,107429,cd8_t_cell,25214,23.47038509
sample01441,107429,monocyte,19903,18.52665481
sample01441,107429,nk_cell,26148,24.33979652
sample01442,108646,b_cell,16149,14.86386982
sample01442,108646,cd4_t_cell,35852,32.99891390
sample01442,108646,cd8_t_cell,21478,19.76879038
sample01442,108646,monocyte,23703,21.81672588
sample01442,108646,nk_cell,11464,10.55170002
sample01443,104006,b_cell,9476,9.11101283
sample01443,104006,cd4_t_cell,40899,39.32369286
sample01443,104006,cd8_t_cell,18817,18.09222545
sample01443,104006,monocyte,13561,13.03867085
sample01443,104006,nk_cell,21253,20.43439802
sample01444,94112,b_cell,9826,10.44075145
sample01444,94112,cd4_t_cell,22779,24.20413975
sample01444,94112,cd8_t_cell,18182,19.31953417
sample01444,94112,monocyte,21369,22.70592486
sample01444,94112,nk_cell,21956,23.32964978
sample01445,94557,b_cell,6605,6.98520469
sample01445,94557,cd4_t_cell,21484,22.72068699
sample01445,94557,cd8_t_cell,22668,23.97284178
sample01445,94557,monocyte,27904,29.51024250
sample01445,94557,nk_cell,15896,16.81102404
sample01446,102672,b_cell,11498,11.19876890
sample01446,102672,cd4_t_cell,23806,23.18645785
sample01446,102672,cd8_t_cell,35288,34.36964314
sample01446,102672,monocyte,17311,16.86048777
sample01446,102672,nk_cell,14769,14.38464236
sample01447,100786,b_cell,15335,15.21540690
sample01447,100786,cd4_t_cell,23549,23.36534836
sample01447,100786,cd8_t_cell,19948,19.79243149
sample01447,100786,monocyte,20969,20.80546901
sample01447,100786,nk_cell,20985,20.82134423
sample01448,104863,b_cell,8970,8.55401810
sample01448,104863,cd4_t_cell,44698,42.62513947
sample01448,104863,cd8_t_cell,21463,20.46765780
sample01448,104863,monocyte,15758,15.02722600
sample01448,104863,nk_cell,13974,13.32595863
sample01449,93193,b_cell,7643,8.20125975
sample01449,93193,cd4_t_cell,29560,31.71912053
sample01449,93193,cd8_t_cell,17292,18.55504169
sample01449,93193,monocyte,23145,24.83555632
sample01449,93193,nk_cell,15553,16.68902171
sample01450,108565,b_cell,12885,11.86846590
sample01450,108565,cd4_t_cell,31083,28.63077419
sample01450,108565,cd8_t_cell,27345,25.18767559
sample01450,108565,monocyte,17041,15.69658730
sample01450,108565,nk_cell,20211,18.61649703
sample01451,105523,b_cell,11639,11.02982288
sample01451,105523,cd4_t_cell,35158,33.31785488
sample01451,105523,cd8_t_cell,24177,22.91159273
sample01451,105523,monocyte,25004,23.69530813
sample01451,105523,nk_cell,9545,9.04542138
sample01452,100225,b_cell,9135,9.11449239
sample01452,100225,cd4_t_cell,31484,31.41332003
sample01452,100225,cd8_t_cell,23494,23.44125717
sample01452,100225,monocyte,19441,19.39735595
sample01452,100225,nk_cell,16671,16.63357446
sample01453,100875,b_cell,14195,14.07187113
sample01453,100875,cd4_t_cell,33954,33.65947955
sample01453,100875,cd8_t_cell,21221,21.03692689
sample01453,100875,monocyte,21878,21.68822800
sample01453,100875,nk_cell,9627,9.54349442
sample01454,105924,b_cell,17927,16.92439863
sample01454,105924,cd4_t_cell,29236,27.60092142
sample01454,105924,cd8_t_cell,26273,24.80363279
sample01454,105924,monocyte,23468,22.15550772
sample01454,105924,nk_cell,9020,8.51553944
sample01455,96008,b_cell,11095,11.55632864
sample01455,96008,cd4_t_cell,33471,34.86271977
sample01455,96008,cd8_t_cell,21021,21.89505041
sample01455,96008,monocyte,20158,20.99616699
sample01455,96008,nk_cell,10263,10.68973419
sample01456,98228,b_cell,6810,6.93285010
sample01456,98228,cd4_t_cell,32969,33.56374964
sample01456,98228,cd8_t_cell,25689,26.15242090
sample01456,98228,monocyte,16973,17.27918720
sample01456,98228,nk_cell,15787,16.07179216
sample01457,93191,b_cell,11938,12.81024992
sample01457,93191,cd4_t_cell,28598,30.68751274
sample01457,93191,cd8_t_cell,20712,22.22532219
sample01457,93191,monocyte,17906,19.21430181
sample01457,93191,nk_cell,14037,15.06261334
sample01458,100331,b_cell,14329,14.28172748
sample01458,100331,cd4_t_cell,33172,33.06256292
sample01458,100331,cd8_t_cell,19633,19.56822916
sample01458,100331,monocyte,21063,20.99351148
sample01458,100331,nk_cell,12134,12.09396896
sample01459,94813,b_cell,9567,10.09038845
sample01459,94813,cd4_t_cell,29892,31.52732220
sample01459,94813,cd8_t_cell,18378,19.38341789
sample01459,94813,monocyte,20645,21.77444021
sample01459,94813,nk_cell,16331,17.22443125
sample01460,109277,b_cell,13661,12.50125827
sample01460,109277,cd4_t_cell,39758,36.38277039
sample01460,109277,cd8_t_cell,21630,19.79373519
sample01460,109277,monocyte,17945,16.42157087
sample01460,109277,nk_cell,16283,14.90066528
sample01461,97034,b_cell,7080,7.29641157
sample01461,97034,cd4_t_cell,22399,23.08366140
sample01461,97034,cd8_t_cell,32278,33.26462889
sample01461,97034,monocyte,22018,22.69101552
sample01461,97034,nk_cell,13259,13.66428262
sample01462,94157,b_cell,10127,10.75544038
sample01462,94157,cd4_t_cell,23234,24.67580743
sample01462,94157,cd8_t_cell,31014,32.93860255
sample01462,94157,monocyte,16539,17.56534299
sample01462,94157,nk_cell,13243,14.06480665
sample01463,93845,b_cell,17888,19.06121797
sample01463,93845,cd4_t_cell,33700,35.91027759
sample01463,93845,cd8_t_cell,16837,17.94128616
sample01463,93845,monocyte,12423,13.23778571
sample01463,93845,nk_cell,12997,13.84943257
sample01464,96158,b_cell,9690,10.07716467
sample01464,96158,cd4_t_cell,25060,26.06127415
sample01464,96158,cd8_t_cell,26953,28.02990911
sample01464,96158,monocyte,24237,25.20539113
sample01464,96158,nk_cell,10218,10.62626095
sample01465,99418,b_cell,6803,6.84282524
sample01465,99418,cd4_t_cell,29894,30.06900159
sample01465,99418,cd8_t_cell,23960,24.10026353
sample01465,99418,monocyte,24785,24.93009314
sample01465,99418,nk_cell,13976,14.05781649
sample01466,109923,b_cell,11909,10.83394740
sample01466,109923,cd4_t_cell,35097,31.92871374
sample01466,109923,cd8_t_cell,22495,20.46432503
sample01466,109923,monocyte,23025,20.94648072
sample01466,109923,nk_cell,17397,15.82653312
sample01467,104083,b_cell,10971,10.54062623
sample01467,104083,cd4_t_cell,30709,29.50433788
sample01467,104083,cd8_t_cell,24351,23.39575147
sample01467,104083,monocyte,14827,14.24536187
sample01467,104083,nk_cell,23225,22.31392254
sample01468,99074,b_cell,4846,4.89129338
sample01468,99074,cd4_t_cell,27113,27.36641298
sample01468,99074,cd8_t_cell,24906,25.13878515
sample01468,99074,monocyte,26107,26.35101036
sample01468,99074,nk_cell,16102,16.25249813
sample01469,98227,b_cell,10638,10.83001619
sample01469,98227,cd4_t_cell,32622,33.21082798
sample01469,98227,cd8_t_cell,27813,28.31502540
sample01469,98227,monocyte,15685,15.96811467
sample01469,98227,nk_cell,11469,11.67601576
sample01470,92958,b_cell,13484,14.50547559
sample01470,92958,cd4_t_cell,23304,25.06938617
sample01470,92958,cd8_t_cell,23122,24.87359883
sample01470,92958,monocyte,22295,23.98394974
sample01470,92958,nk_cell,10753,11.56758966
sample01471,91764,b_cell,12641,13.77555468
sample01471,91764,cd4_t_cell,23977,26.12898304
sample01471,91764,cd8_t_cell,19683,21.44958807
sample01471,91764,monocyte,17978,19.59156096
sample01471,91764,nk_cell,17485,19.05431324
sample01472,101769,b_cell,11443,11.24409201
sample01472,101769,cd4_t_cell,30241,29.71533571
sample01472,101769,cd8_t_cell,24980,24.54578506
sample01472,101769,monocyte,20622,20.26353801
sample01472,101769,nk_cell,14483,14.23124920
sample01473,105444,b_cell,11023,10.45389022
sample01473,105444,cd4_t_cell,32698,31.00982512
sample01473,105444,cd8_t_cell,22150,21.00641099
sample01473,105444,monocyte,24761,23.48260688
sample01473,105444,nk_cell,14812,14.04726680
sample01474,97441,b_cell,8770,9.00031814
